sample,cg05897963,cg14498592,cg09077862,cg03461110,cg10036013,cg15896356,cg26667395,cg19861824,cg05979118,cg21141024,cg17240135,cg05648964,cg03811629,cg17913347,cg25732104,cg06946838,cg21178254,cg11541547,cg23752752,cg06212582,cg25149125,cg18546840,cg21547690,cg09507567,cg04907244,cg03191045,cg07759247,cg18836258,cg03577433,cg08852963,cg03184410,cg13429194,cg01269718,cg18663033,cg02797195,cg09129050,cg12954512,cg25331250,cg20779334,cg23713520,cg00208274,cg25663755,cg01832712,cg04415270,cg05445090,cg07342322,cg19815271,cg05516489,cg06206957,cg20415486,cg09011473,cg25185947,cg26166817,cg25470148,cg24112733,stage
TCGA-AC-A2FK-01A,0.194192358,0.937928847,0.492980337,0.573028169,0.641823499,0.656009644,0.093802903,0.589342012,0.901626343,0.238886236,0.688812856,0.857831054,0.349463615,0.657449149,0.51059633,0.095094142,0.303353894,0.894672861,0.559518884,0.94647206,0.450312397,0.661588127,0.166040367,0.630644658,0.308639161,0.024054938,0.038935957,0.59021128,0.405559344,0.693371353,0.884261613,0.741923138,0.072246302,0.444061193,0.422425675,0.857002834,0.324544978,0.929911977,0.324784238,0.506687885,0.743092289,0.150885917,0.504623978,0.180343599,0.93735241,0.236672049,0.377360771,0.306161371,0.223058395,0.899954966,0.933084166,0.868412712,0.521918595,0.567641074,0.458243176,Late
TCGA-AC-A6IV-01A,0.405854527,0.517398046,0.805769878,0.33070319,0.368232662,0.916378503,0.202070118,0.423220854,0.826124869,0.39677052,0.463121612,0.634840327,0.37452991,0.524173178,0.663773432,0.181661489,0.486928613,0.800561264,0.299190337,0.911932512,0.77830382,0.714101017,0.25285426,0.327894277,0.325875606,0.108450864,0.150937901,0.551044919,0.637301622,0.532282752,0.796802434,0.811355266,0.217947438,0.471465498,0.781321511,0.892063615,0.440129371,0.517398046,0.57720087,0.279081587,0.468186264,0.229846246,0.238257603,0.353793462,0.913210696,0.565403624,0.63893445,0.225738746,0.584019435,0.500851144,0.832400093,0.767181373,0.851552235,0.449102272,0.141366389,Early
TCGA-A2-A3KD-01A,0.501981754,0.865210757,0.825486303,0.670934035,0.738721854,0.904656933,0.558142919,0.628431732,0.805335418,0.479693195,0.351435623,0.697736047,0.280186252,0.417606586,0.377857711,0.099781667,0.408939546,0.718026912,0.5673502,0.909822497,0.563618383,0.404436416,0.255246027,0.610876158,0.399202929,0.041859903,0.049890848,0.38027373,0.76289967,0.769420141,0.848836082,0.762673075,0.06484099,0.688022807,0.809852813,0.545570855,0.528706129,0.879784457,0.500302806,0.568288068,0.660289708,0.121165478,0.662489263,0.124085948,0.88274155,0.483050766,0.386585711,0.318094543,0.213220155,0.919922966,0.92128874,0.545570855,0.698838183,0.556842742,0.270270196,Late
TCGA-E2-A1L6-01A,0.461638674,0.494489449,0.763874874,0.33952996,0.37143711,0.879189346,0.087272773,0.265554364,0.74769812,0.545863189,0.440242123,0.916114364,0.415472918,0.71107218,0.604316712,0.327987643,0.368364466,0.517462611,0.284427919,0.928464149,0.54737662,0.429545455,0.519718332,0.30787625,0.310332816,0.050325427,0.162586228,0.323684546,0.765034667,0.321913513,0.494489449,0.322571639,0.094624669,0.798696047,0.64845248,0.660648626,0.568522679,0.494489449,0.648736112,0.412273605,0.482029907,0.17485867,0.262851934,0.367448672,0.927803827,0.858938221,0.575596517,0.520606926,0.507846358,0.70357999,0.488520891,0.407621744,0.563739283,0.619552702,0.383552513,Early
TCGA-E9-A54Y-01A,0.791866618,0.489990633,0.863260148,0.535374835,0.816751255,0.906555405,0.137792694,0.133473983,0.489990633,0.164839042,0.756404376,0.593061098,0.416654574,0.712246439,0.625902171,0.063496001,0.06822956,0.250097026,0.575949546,0.896411646,0.333862798,0.489990633,0.645112013,0.15181051,0.572134829,0.026127767,0.438630701,0.226577711,0.877807537,0.188303447,0.771765972,0.489990633,0.113317108,0.300299558,0.946138865,0.489990633,0.525078316,0.489990633,0.163827109,0.169450011,0.541883455,0.534107878,0.84466313,0.408394848,0.864882467,0.140678947,0.863141673,0.732136874,0.906473227,0.063167906,0.489990633,0.489990633,0.330529263,0.797220278,0.243669122,Late
TCGA-AR-A24S-01A,0.304661906,0.434766709,0.447793153,0.249776025,0.218708219,0.841826073,0.295832286,0.2558534,0.648600065,0.040868034,0.382633814,0.529322875,0.199833341,0.375261883,0.586717657,0.085331604,0.377764365,0.732764455,0.180061761,0.908390695,0.459503017,0.400000707,0.156188012,0.294867878,0.238747479,0.08081497,0.049501544,0.445501956,0.698046894,0.163654529,0.84627655,0.730498601,0.078877595,0.765329814,0.692614993,0.634514533,0.644652108,0.869549306,0.294719482,0.281344892,0.411352366,0.158702812,0.441663806,0.543676029,0.940111907,0.186693115,0.610411337,0.589236382,0.252640824,0.207999213,0.801070473,0.43819536,0.609763946,0.428808838,0.558445232,Early
TCGA-A2-A0SY-01A,0.680239622,0.594225853,0.776460477,0.29089374,0.267603293,0.946443221,0.106433695,0.29283641,0.594225853,0.582398024,0.508306459,0.729651215,0.637393549,0.354590747,0.892125011,0.462154278,0.539958046,0.599026972,0.23767525,0.901150061,0.845621248,0.387331188,0.233145083,0.488716902,0.354039285,0.343563851,0.400821266,0.562134657,0.898948166,0.572013962,0.853433802,0.594225853,0.563429818,0.752747234,0.885533259,0.872025503,0.671159529,0.87329645,0.704329335,0.413411099,0.405088059,0.439121173,0.351765113,0.779091574,0.912038333,0.58456019,0.851965239,0.635340032,0.699511653,0.530633883,0.594225853,0.776203521,0.852725112,0.698523592,0.307909317,Late
TCGA-OL-A97C-01A,0.156101475,0.795525722,0.382942415,0.290225011,0.268605383,0.475259843,0.10150878,0.609168046,0.821840742,0.092782603,0.156964315,0.413551927,0.134784281,0.577077657,0.608670636,0.084398923,0.189615622,0.746676298,0.195505279,0.908097001,0.39560887,0.209013309,0.12689785,0.432147549,0.067105572,0.026664273,0.057183381,0.411293688,0.279632661,0.564482071,0.819278087,0.668892219,0.061924073,0.193253105,0.648284975,0.888987663,0.038473684,0.407021544,0.141899703,0.293252195,0.517678469,0.111734138,0.253570618,0.068666682,0.884921579,0.169342339,0.342372249,0.076571941,0.773354136,0.875775033,0.688513177,0.723309699,0.699385733,0.78162884,0.678761847,Early
TCGA-BH-A1ES-06A,0.425475404,0.106264365,0.81527314,0.070889466,0.075090945,0.838140103,0.11370846,0.322963814,0.761591154,0.560388959,0.498375038,0.279724043,0.536538084,0.444576353,0.850256256,0.213758662,0.496648458,0.684051965,0.065974761,0.909397334,0.954170559,0.121478378,0.185069911,0.220857529,0.196142109,0.03956285,0.056855259,0.350651236,0.954002934,0.180896613,0.835760582,0.801218285,0.505885962,0.774137263,0.768595006,0.506815102,0.672252419,0.908476787,0.829422814,0.88408573,0.110501348,0.417689776,0.035357142,0.573800688,0.914578338,0.687108142,0.72882652,0.563175523,0.727150152,0.06801447,0.832515477,0.506815102,0.986152634,0.5495524,0.358168824,Early
TCGA-E2-A1B5-01A,0.43150492,0.560312177,0.698748914,0.510525362,0.657736625,0.934614486,0.341019129,0.597959627,0.693577159,0.252283179,0.838418178,0.735825347,0.236717378,0.693026437,0.824631298,0.210082912,0.463205322,0.767304727,0.49989925,0.890839264,0.847314228,0.791122141,0.355668572,0.557202682,0.279365559,0.061580079,0.050271434,0.761114547,0.783421867,0.414999966,0.79200152,0.853975679,0.275476469,0.232268962,0.775269223,0.813645233,0.410281058,0.89867272,0.653956535,0.422007332,0.697624359,0.088342002,0.252747143,0.257070247,0.745875739,0.325281861,0.67476578,0.20284027,0.435857344,0.799067782,0.707866671,0.861153635,0.822260932,0.885700487,0.192867978,Early
TCGA-C8-A26X-01A,0.437832745,0.840714637,0.613007053,0.752359812,0.865012022,0.670279115,0.142855229,0.394783258,0.61659035,0.106422146,0.932822577,0.761722617,0.354114399,0.493519459,0.689920758,0.35975429,0.471939712,0.914235415,0.760010966,0.923305282,0.530281812,0.531763183,0.26568464,0.471197979,0.40855674,0.047804588,0.228649888,0.65418523,0.705864228,0.27292953,0.570826282,0.76540973,0.3532038,0.612271717,0.808058146,0.908624238,0.397579545,0.927330725,0.360914633,0.62010664,0.89942333,0.356606389,0.613919178,0.584121601,0.570826282,0.391019293,0.568295764,0.412134867,0.129735794,0.954960524,0.867921798,0.775303084,0.669044644,0.828058726,0.231629114,Early
TCGA-AR-A5QM-01A,0.471101059,0.729135754,0.505104553,0.312364572,0.350408348,0.89180372,0.139182009,0.393644523,0.698279607,0.251926053,0.780102227,0.56869777,0.589109418,0.557322513,0.693374391,0.231988651,0.509476075,0.488298118,0.306263809,0.931184938,0.834132917,0.455515362,0.586624827,0.703772496,0.442272559,0.406048337,0.056533281,0.517637556,0.679214626,0.503107941,0.788643206,0.563983848,0.337934129,0.612917262,0.837489177,0.852215201,0.624569287,0.950344742,0.648784346,0.580036075,0.439471035,0.521206653,0.378034936,0.599564132,0.919385082,0.313803166,0.58047192,0.556023254,0.215757834,0.874410744,0.717334528,0.752150991,0.598849838,0.670354172,0.194148989,Early
TCGA-C8-A8HQ-01A,0.590040224,0.559563521,0.703971438,0.402874045,0.53258348,0.733422098,0.188148492,0.303522102,0.880292713,0.477698226,0.580298082,0.589267973,0.647962113,0.439500292,0.484929646,0.133395452,0.431626441,0.725313009,0.36544772,0.885840085,0.875632742,0.559563521,0.480251229,0.559563521,0.633005792,0.075386973,0.247498145,0.494346036,0.778792234,0.229104412,0.559563521,0.669538779,0.482640095,0.697159833,0.82727136,0.878244698,0.604539187,0.559563521,0.465125398,0.57997547,0.53517021,0.117405751,0.655028885,0.553938198,0.919302823,0.594999058,0.768043997,0.594435926,0.630116575,0.268487354,0.763301512,0.849320652,0.581209558,0.874210285,0.158559245,Early
TCGA-E9-A1N4-01A,0.215872696,0.469406045,0.371185375,0.229806992,0.207950642,0.914666237,0.076367348,0.357224719,0.469406045,0.119413389,0.842329995,0.88690179,0.431805578,0.847822026,0.543712789,0.486650085,0.192183242,0.640081726,0.175198056,0.945884245,0.524061134,0.411772442,0.12670999,0.278486655,0.26534861,0.023444055,0.031987902,0.354894093,0.48244429,0.513013981,0.893289237,0.543301987,0.055090676,0.493313611,0.807404901,0.9230375,0.56165504,0.469406045,0.361285375,0.615767831,0.473473477,0.084926771,0.483622464,0.07052642,0.915839777,0.301292814,0.267571172,0.280807376,0.686714266,0.931532963,0.727135215,0.582577731,0.975499785,0.72879706,0.147430807,Late
TCGA-A7-A13G-01A,0.787751578,0.452323129,0.856499711,0.12423102,0.159946918,0.933201124,0.049516012,0.145913564,0.327035859,0.639928922,0.189966761,0.608896444,0.448175006,0.228968757,0.806152622,0.663712101,0.421927556,0.328317583,0.247420964,0.945817093,0.355376279,0.140688506,0.148399458,0.130438572,0.779864863,0.016500193,0.041621654,0.356188485,0.926351238,0.293507958,0.323693706,0.176999465,0.033044617,0.614558879,0.916163085,0.478111397,0.719870933,0.570784071,0.772625971,0.780322019,0.158680141,0.095324586,0.165069973,0.553822009,0.926104187,0.766676587,0.54079773,0.808472586,0.102743502,0.048059922,0.279593604,0.435119989,0.987344248,0.690810301,0.378338686,Early
TCGA-A7-A13G-11A,0.153881595,0.730952701,0.745228524,0.421311382,0.388675707,0.906778379,0.115348636,0.468652126,0.919781388,0.060476685,0.68519821,0.657357333,0.2309423,0.6453826,0.56946821,0.064185045,0.154481206,0.914309053,0.349197763,0.883234598,0.923234316,0.157303623,0.077694014,0.155692448,0.362894655,0.016655679,0.03310712,0.634472879,0.734288237,0.361309176,0.901048021,0.842272458,0.041505006,0.082924066,0.815705211,0.890527248,0.435626485,0.879881857,0.628048357,0.239867461,0.630573835,0.090613885,0.220740051,0.296867223,0.942956375,0.250946017,0.719525529,0.087303742,0.406334758,0.590692414,0.932337752,0.90257665,0.989135993,0.190720707,0.163754231,Early
TCGA-A7-A13G-01B,0.68994408,0.504526731,0.858370925,0.285915598,0.280911026,0.920709436,0.082428936,0.360075537,0.624144341,0.526439643,0.293580708,0.524734581,0.469210152,0.37785573,0.689733819,0.342391272,0.425689408,0.455000514,0.231985193,0.891981601,0.516641487,0.287605488,0.227578905,0.222300101,0.621816159,0.026401152,0.052447801,0.374496378,0.859765074,0.31986111,0.504526731,0.53683308,0.046678921,0.562248118,0.943410276,0.504526731,0.609461933,0.895100875,0.801433728,0.776388656,0.409680894,0.112287086,0.199044777,0.643026981,0.915629186,0.694916409,0.538624122,0.80417484,0.20183282,0.360825872,0.504526731,0.865311657,0.980229073,0.663733331,0.329974513,Early
TCGA-BH-A0H3-01A,0.423623026,0.526602059,0.696553625,0.371442677,0.433750588,0.616095618,0.109141668,0.417469018,0.712086404,0.282519389,0.655560384,0.585879957,0.539788653,0.517418981,0.794411822,0.480470801,0.475726135,0.598142548,0.360994029,0.912943053,0.597767462,0.5131829,0.114521928,0.615704929,0.199796931,0.0221338,0.219251036,0.376607767,0.7093551,0.414213409,0.526602059,0.601330638,0.113081224,0.648544371,0.77082106,0.85197531,0.73545833,0.842875393,0.631061897,0.332986762,0.510585549,0.300346369,0.608329389,0.413790812,0.930583552,0.656756626,0.478365922,0.557931468,0.40589155,0.338598225,0.775182701,0.881997358,0.514262916,0.808803804,0.433794247,Early
TCGA-E2-A1II-11A,0.204548597,0.71409684,0.593562749,0.466615356,0.503391737,0.804130135,0.122033891,0.520441152,0.914233929,0.09410923,0.686009048,0.73050011,0.284939129,0.670594022,0.409054018,0.084521605,0.259659686,0.942300523,0.442909971,0.905112057,0.546060263,0.58501963,0.127727882,0.470626413,0.428921232,0.016405994,0.041163001,0.59198582,0.472400168,0.603801956,0.905882067,0.815081413,0.056968029,0.371309825,0.463131577,0.856639892,0.399018518,0.928973968,0.38450092,0.360045863,0.6181768,0.179720869,0.465413688,0.360221361,0.943939333,0.187887791,0.416733776,0.26861533,0.294343437,0.829238718,0.924269819,0.878772918,0.588936704,0.47733123,0.403125556,Early
TCGA-D8-A1JE-01A,0.265117667,0.44797123,0.352132402,0.304082017,0.263518384,0.929696742,0.06966025,0.351320005,0.739950838,0.088886857,0.325249349,0.918252252,0.510282267,0.658429248,0.47196523,0.078992631,0.246729203,0.48152111,0.243019828,0.922243167,0.49381479,0.288320984,0.566560691,0.132122616,0.66479823,0.022143393,0.043246848,0.406588986,0.839246103,0.787564451,0.820746274,0.469512469,0.284084534,0.330550839,0.935757895,0.44797123,0.583262163,0.44797123,0.600626429,0.198235821,0.455774079,0.093221468,0.13194277,0.17438477,0.943029307,0.316212705,0.39976413,0.333058447,0.267755258,0.801071015,0.484037777,0.44797123,0.988363883,0.684600419,0.085083717,Early
TCGA-BH-A42T-01A,0.677178256,0.238381741,0.653973303,0.251192404,0.292298736,0.953525356,0.126225716,0.527272593,0.850134254,0.314262676,0.387311491,0.863703836,0.715893954,0.400317277,0.851215422,0.088279437,0.430595509,0.401243978,0.1956845,0.91220822,0.962539166,0.250281609,0.645856503,0.233444494,0.471443695,0.675694929,0.062141552,0.335475208,0.519499984,0.250624572,0.634837314,0.3477601,0.410019905,0.875216371,0.885163523,0.867481946,0.650235641,0.929932149,0.815253714,0.697695645,0.288036905,0.614978742,0.129875154,0.606992445,0.937957308,0.666681724,0.885572638,0.66842686,0.772350505,0.511543461,0.452594774,0.596947983,0.98623823,0.639874051,0.215641714,Early
TCGA-GM-A2D9-01A,0.683190578,0.850738537,0.851941959,0.47924935,0.774629618,0.940134392,0.063586904,0.225835235,0.719171373,0.600340295,0.677157082,0.867391242,0.591248502,0.79979147,0.528193262,0.089172148,0.162743685,0.404863585,0.559119525,0.937067685,0.928927964,0.320488297,0.304232299,0.437940791,0.494835282,0.067469215,0.044182561,0.323927154,0.704438912,0.481693095,0.620337936,0.55555091,0.59695303,0.555312076,0.890426018,0.924735017,0.68575054,0.932112729,0.648778488,0.64017658,0.811793994,0.128969205,0.465839429,0.52028446,0.937261014,0.855695029,0.304670329,0.67413728,0.129103784,0.186363267,0.726061707,0.412087866,0.412783977,0.792377381,0.234036011,Early
TCGA-AR-A24O-01A,0.392941573,0.263626389,0.762938426,0.336159095,0.366944128,0.837098667,0.480192345,0.438921684,0.801568882,0.479644725,0.475640528,0.618752931,0.475075499,0.679314346,0.42150603,0.521209451,0.49263956,0.758115066,0.223540953,0.944318452,0.603884177,0.452782468,0.160778131,0.415890309,0.385567835,0.023132065,0.140655662,0.561603923,0.638384718,0.414086205,0.796571744,0.674038977,0.166177581,0.38041587,0.752075662,0.894519681,0.36920512,0.789429862,0.632675635,0.36496327,0.455201017,0.160004412,0.336829681,0.229630115,0.917425576,0.632134991,0.609902428,0.409554321,0.575641219,0.384879611,0.938404528,0.741253364,0.604338741,0.46002889,0.310541604,Late
TCGA-LL-A440-01A,0.337358644,0.832952024,0.711353617,0.419815731,0.471054138,0.821662571,0.234514779,0.505845947,0.890440353,0.150315204,0.691964963,0.599133703,0.374798742,0.573765409,0.692737764,0.068010387,0.363246856,0.91359444,0.387582757,0.933243979,0.625827404,0.681577258,0.195908768,0.440383981,0.286407544,0.028486833,0.03098047,0.602353675,0.533610311,0.538248813,0.841328836,0.883819998,0.068528805,0.420680896,0.582391074,0.879065753,0.527450586,0.929288576,0.479083893,0.454911837,0.591666754,0.191409625,0.319098657,0.259024834,0.934335781,0.222100521,0.542887869,0.255749068,0.403842332,0.756929539,0.933530356,0.827564512,0.645417257,0.497845884,0.389022228,Early
TCGA-A7-A26E-01B,0.681704158,0.610663946,0.851329231,0.742818389,0.797723119,0.947327932,0.098416413,0.402312514,0.861999825,0.574272618,0.427266429,0.510660723,0.662756614,0.401821053,0.872910838,0.574370378,0.364954777,0.526771642,0.744634917,0.610663946,0.936944023,0.218560002,0.510603575,0.610663946,0.546226226,0.597516886,0.052902746,0.249998101,0.83020018,0.31527977,0.610663946,0.3766508,0.518208276,0.848165221,0.907038597,0.610663946,0.732912516,0.937123321,0.733585753,0.634302272,0.869290763,0.204750353,0.624349529,0.546415655,0.903093468,0.591477801,0.640753724,0.723037569,0.66263589,0.323256323,0.700628966,0.610663946,0.967858595,0.815183576,0.359531298,Late
TCGA-V7-A7HQ-01A,0.194709053,0.916700746,0.756903183,0.202584016,0.171065764,0.269364522,0.063656001,0.214836629,0.448459478,0.374825279,0.190540391,0.381602478,0.519812661,0.259233067,0.659952387,0.067730005,0.421246162,0.741004293,0.179573295,0.922821872,0.604926249,0.216562642,0.154411601,0.784446727,0.306517866,0.2043294,0.039458318,0.252883728,0.769548725,0.461914789,0.815314559,0.409107985,0.094939255,0.795547929,0.89667686,0.76198578,0.511081131,0.838364677,0.742573433,0.38581626,0.257732968,0.135988476,0.186718929,0.478479619,0.928973989,0.224598207,0.632140317,0.188142063,0.471651638,0.122267772,0.59238292,0.592344282,0.771905086,0.634517397,0.444398448,Late
TCGA-GM-A3XL-01A,0.355380193,0.902791899,0.573178594,0.858158606,0.926204859,0.441627347,0.457972829,0.515373276,0.905011531,0.190762689,0.95442416,0.753191707,0.379841152,0.518743642,0.359281034,0.072634572,0.190713146,0.901154145,0.91592684,0.577091574,0.487253612,0.896136864,0.069706592,0.577091574,0.052862108,0.239274139,0.041076141,0.765223237,0.415703493,0.372582932,0.892693272,0.848315042,0.31476631,0.606187746,0.442550628,0.886947545,0.63233781,0.87443001,0.439275454,0.664418186,0.944143385,0.637975457,0.784464268,0.448774582,0.886970661,0.159175327,0.452376886,0.700275368,0.063579971,0.962267485,0.917051092,0.771561646,0.45048057,0.892765203,0.399878192,Early
TCGA-AC-A2FB-01A,0.433561918,0.882847689,0.646852931,0.525600136,0.545295302,0.890394039,0.190717043,0.524926179,0.7745324,0.296788604,0.700092027,0.860942377,0.385710985,0.702875695,0.652612276,0.191539412,0.476902272,0.901507947,0.426498483,0.937330326,0.66121663,0.716033393,0.188784112,0.479782397,0.401084192,0.03154212,0.047967125,0.752763877,0.524641732,0.525176184,0.839140809,0.781369438,0.246068105,0.458872065,0.630390554,0.912596243,0.533600234,0.894921452,0.557441293,0.519348592,0.654065642,0.311180191,0.509297692,0.443986834,0.930671869,0.510244159,0.560223605,0.307621501,0.106186062,0.701408552,0.904576919,0.875792339,0.573416392,0.620391325,0.288497541,Early
